FoodID,MeasureID,ConversionFactorValue,ConvFactorDateOfEntry
502803,341,1.0848,2015-03-12
502803,428,0.3254,2015-03-12
502803,640,0.6509,2015-03-12
502803,1678,1.28,2015-03-12
502804,341,1.0632,2015-03-12
502804,428,0.3189,2015-03-12
502804,640,0.6379,2015-03-12
502804,1678,1.28,2015-03-12
502804,1679,2.13,2015-03-12
502816,341,1.0971,2015-03-12
502816,428,0.3291,2015-03-12
502816,640,0.6593,2015-03-12
502816,1678,1.28,2015-03-12
502819,341,1.0808,2015-03-12
502819,428,0.3243,2015-03-12
502819,640,0.6485,2015-03-12
502819,1678,1.28,2015-03-12
502819,1679,2.13,2015-03-12
502821,341,1.1091,2015-03-12
502821,428,0.3327,2015-03-12
502821,640,0.6654,2015-03-12
502821,1678,1.28,2015-03-12
502821,1679,2.13,2015-03-12
502824,341,1.0613,2015-03-12
502824,428,0.3327,2015-03-12
502824,640,0.6368,2015-03-12
502824,1678,1.28,2015-03-12
502825,341,1.1138,2015-03-12
502825,428,0.3342,2015-03-12
502825,640,0.6683,2015-03-12
502825,1678,1.28,2015-03-12
502827,341,1.0743,2015-03-12
502827,428,0.3223,2015-03-12
502827,640,0.6446,2015-03-12
502827,1678,1.28,2015-03-12
502828,341,1.0903,2015-03-12
502828,428,0.3271,2015-03-12
502828,640,0.6542,2015-03-12
502828,1678,1.28,2015-03-12
502829,341,1.0771,2015-03-12
502829,428,0.3231,2015-03-12
502829,640,0.6462,2015-03-12
502829,1678,1.28,2015-03-12
502829,1679,2.13,2015-03-12
502830,341,1.1089,2015-03-12
502830,428,0.3327,2015-03-12
502830,640,0.6654,2015-03-12
502830,1678,1.28,2015-03-12
502831,341,1.0696,2015-03-12
502831,428,1.3209,2015-03-12
502831,640,0.6418,2015-03-12
502831,1678,1.28,2015-03-12
502831,1679,2.13,2015-03-12
502832,341,1.10295,2015-03-12
502832,428,0.3309,2015-03-12
502832,640,0.6618,2015-03-12
502832,1678,1.28,2015-03-12
502833,341,1.0943,2015-03-12
502833,428,0.3283,2015-03-12
502833,640,0.6566,2015-03-12
502833,1679,2.13,2015-03-12
502834,341,1.079,2015-03-12
502834,428,0.3237,2015-03-12
502834,640,0.6474,2015-03-12
502834,1678,1.28,2015-03-12
502834,1679,2.13,2015-03-12
502842,341,1.06172,2015-03-12
502842,428,0.3185,2015-03-12
502842,640,0.637,2015-03-12
502842,1678,1.28,2015-03-12
502843,341,1.08376,2015-03-12
502843,428,0.3251,2015-03-12
502843,640,0.6503,2015-03-12
502843,1679,2.13,2015-03-12
502847,341,1.03217,2015-03-12
502847,428,0.30965,2015-03-12
502847,640,0.6193,2015-03-12
502847,502677,0.60898,2015-03-12
502848,341,0.9451,2015-03-12
502848,428,0.28354,2015-03-12
502848,640,0.5671,2015-03-12
502848,502677,0.55763,2015-03-12
502849,341,0.98333,2015-03-12
502849,428,0.295,2015-03-12
502849,640,0.59,2015-03-12
502849,502677,0.58017,2015-03-12
502850,341,0.9606,2015-03-12
502850,428,0.2914,2015-03-12
502850,640,0.5828,2015-03-12
502850,502677,0.56677,2015-03-12
502851,341,0.97136,2015-03-12
502851,428,0.2914,2015-03-12
502851,640,0.5828,2015-03-12
502851,502677,0.5731,2015-03-12
502852,341,1.0307,2015-03-12
502852,428,0.3092,2015-03-12
502852,640,0.6184,2015-03-12
502852,1678,1.28,2015-03-12
502852,1679,2.13,2015-03-12
502853,341,1.04295,2015-03-12
502853,428,0.3129,2015-03-12
502853,640,0.6258,2015-03-12
502853,1678,1.28,2015-03-12
502853,1679,2.13,2015-03-12
502854,341,1.02412,2015-03-12
502854,428,0.3072,2015-03-12
502854,640,0.6145,2015-03-12
502854,1678,1.28,2015-03-12
502854,1679,2.13,2015-03-12
502855,341,1.05172,2015-03-12
502855,428,0.3155,2015-03-12
502855,640,0.631,2015-03-12
502855,1678,1.28,2015-03-12
502855,1679,2.13,2015-03-12
502856,341,1.05876,2015-03-12
502856,428,0.3176,2015-03-12
502856,640,0.6353,2015-03-12
502856,1678,1.28,2015-03-12
502856,1679,2.13,2015-03-12
502857,341,1.05,2015-03-12
502857,428,0.315,2015-03-26
502857,640,0.63,2015-03-26
502859,341,1.05939,2015-03-12
502859,428,0.3178,2015-03-12
502859,640,0.6356,2015-03-12
502859,1679,2.13,2015-03-12
502860,341,1.05806,2015-03-12
502860,428,0.3178,2015-03-12
502860,640,0.6348,2015-03-12
502860,1679,2.13,2015-03-12
502861,341,1.05438,2015-03-12
502861,428,0.3163,2015-03-12
502861,640,0.6326,2015-03-12
502861,1678,1.28,2015-03-12
502861,1679,2.13,2015-03-12
502862,341,1.0428,2015-03-12
502862,428,0.3128,2015-03-12
502862,640,0.6257,2015-03-12
502862,1678,1.28,2015-03-12
502862,1679,2.13,2015-03-12
502863,341,0.9767,2015-03-12
502863,428,0.293,2015-03-12
502863,640,0.586,2015-03-12
502863,502677,0.1153,2015-03-12
502864,341,1.07977,2015-03-12
502864,428,0.3149,2015-03-12
502864,640,0.6299,2015-03-12
502864,1678,1.28,2015-03-12
502865,341,1.05,2015-03-12
502865,428,0.315,2015-03-26
502865,640,0.63,2015-03-26
502866,341,1.04518,2015-03-12
502866,428,0.3136,2015-03-12
502866,640,0.6271,2015-03-12
502866,1678,1.28,2015-03-12
502867,341,1.06891,2015-03-12
502867,428,0.3207,2015-03-12
502867,640,0.6413,2015-03-12
502867,1678,1.28,2015-03-12
502868,341,1.0478,2015-03-12
502868,428,0.3143,2015-03-12
502868,640,0.6287,2015-03-12
502868,1678,1.28,2015-03-12
502869,341,1.0554,2015-03-12
502869,428,0.3166,2015-03-12
502869,640,0.6332,2015-03-12
502869,1678,1.28,2015-03-12
502869,1679,2.13,2015-03-12
502870,341,1.03906,2015-03-12
502870,428,0.3117,2015-03-12
502870,640,0.6234,2015-03-12
502870,1678,1.28,2015-03-12
502871,341,1.05001,2015-03-12
502871,428,0.315,2015-03-12
502871,640,0.63,2015-03-12
502871,1678,1.28,2015-03-12
502871,1679,2.13,2015-03-12
502872,341,1.04543,2015-03-12
502872,428,0.3136,2015-03-12
502872,640,0.6273,2015-03-12
502872,1678,1.28,2015-03-12
502872,1679,2.13,2015-03-12
502873,341,1.07096,2015-03-12
502873,428,0.3123,2015-03-12
502873,640,0.6426,2015-03-12
502873,1678,1.28,2015-03-12
502873,1679,2.13,2015-03-12
502874,341,1.08793,2015-03-12
502874,428,0.3264,2015-03-12
502874,640,0.6528,2015-03-12
502874,1678,1.28,2015-03-12
502875,341,1.0575,2015-03-12
502875,428,0.3173,2015-03-12
502875,640,0.6345,2015-03-12
502875,1679,2.13,2015-03-12
502876,341,1.05135,2015-03-12
502876,428,0.3154,2015-03-12
502876,640,0.6308,2015-03-12
502876,1678,1.28,2015-03-12
502877,341,1.05531,2015-03-12
502877,428,0.3166,2015-03-12
502877,640,0.6332,2015-03-12
502877,1678,1.28,2015-03-12
502878,341,1.02705,2015-03-24
502878,383,1.2838,2015-03-24
502878,415,2.5676,2015-03-24
502916,49,0.0571,2015-03-11
502917,341,0.1185,2015-03-11
502917,383,0.1482,2015-03-11
502918,341,0.4281,2015-03-11
502918,383,0.5351,2015-03-11
502918,385,0.0642,2015-03-11
502919,341,0.7194,2015-03-11
502919,383,0.8992,2015-03-11
502919,428,0.2158,2015-03-11
502919,640,0.4316,2015-03-11
502920,341,0.7388,2015-03-11
502920,383,0.7236,2015-03-11
502920,428,0.2217,2015-03-11
502920,640,0.4433,2015-03-11
502921,341,0.4107,2015-03-11
502921,383,0.5134,2015-03-11
502921,385,0.0616,2015-03-11
502922,341,0.7107,2015-03-11
502922,383,0.8884,2015-03-11
502922,428,0.2132,2015-03-11
502922,640,0.4264,2015-03-11
503337,341,0.7328,2015-03-11
503337,383,0.916,2015-03-11
503337,428,0.2199,2015-03-11
503337,640,0.4397,2015-03-11
503338,341,0.3328,2015-03-11
503338,383,0.416,2015-03-11
503338,385,0.0499,2015-03-11
503339,341,0.6963,2015-03-11
503339,383,0.8703,2015-03-11
503339,428,0.2089,2015-03-11
503339,640,0.4178,2015-03-11
503340,341,0.682,2015-03-11
503340,383,0.8526,2015-03-11
503340,428,0.2046,2015-03-11
503340,640,0.4092,2015-03-11
503341,341,0.4122,2015-03-11
503341,383,0.5152,2015-03-11
503341,385,0.0618,2015-03-11
503342,341,0.7114,2015-03-11
503342,383,0.8893,2015-03-11
503342,428,0.2134,2015-03-11
503342,640,0.4269,2015-03-11
503343,341,0.7199,2015-03-11
503343,383,0.8999,2015-03-11
503343,428,0.216,2015-03-11
503343,640,0.4319,2015-03-11
503344,341,0.4308,2015-03-11
503344,383,0.5385,2015-03-11
503344,385,0.0646,2015-03-11
503345,341,0.7208,2015-03-12
503345,383,0.9009,2015-03-12
503345,428,0.2162,2015-03-12
503345,640,0.4324,2015-03-12
503346,341,0.44327,2015-03-12
503346,383,0.5541,2015-03-12
503346,385,0.0649,2015-03-12
503347,341,0.72698,2015-03-12
503347,383,0.9087,2015-03-12
503347,428,0.2181,2015-03-12
503347,640,0.4362,2015-03-12
503348,341,0.7019,2015-03-11
503348,383,0.8773,2015-03-11
503348,428,0.2106,2015-03-11
503348,640,0.4211,2015-03-11
503349,341,0.299,2015-03-12
503349,383,0.3738,2015-03-12
503349,385,0.0449,2015-03-12
503350,341,0.6651,2015-03-12
503350,383,0.8314,2015-03-12
503350,428,0.1995,2015-03-12
503350,640,0.3991,2015-03-12
503351,341,0.4368,2015-03-12
503351,383,0.546,2015-03-12
503351,385,0.0655,2015-03-12
503352,341,0.7237,2015-03-12
503352,383,0.9047,2015-03-12
503352,428,0.2171,2015-03-12
503352,640,0.4342,2015-03-12
503353,341,0.339,2015-03-12
503353,383,0.4238,2015-03-12
503353,385,0.0509,2015-03-12
503354,341,0.6851,2015-03-12
503354,383,0.8564,2015-03-12
503354,428,0.2055,2015-03-12
503354,640,0.4111,2015-03-12
503355,341,0.4308,2015-03-12
503355,383,0.5385,2015-03-12
503355,385,0.0646,2015-03-12
503356,341,0.731,2015-03-12
503356,383,0.9138,2015-03-12
503356,428,0.2193,2015-03-12
503356,640,0.4386,2015-03-12
503357,341,0.4949,2015-03-12
503357,383,0.6186,2015-03-12
503357,385,0.0742,2015-03-12
503358,341,0.7528,2015-03-12
503358,383,0.941,2015-03-12
503358,428,0.2258,2015-03-12
503358,640,0.4517,2015-03-12
503362,341,0.67628,2015-04-22
503362,383,0.84536,2015-04-22
503362,415,1.6907,2015-04-22
503362,428,0.20289,2015-04-22
503362,640,0.40577,2015-04-22
503362,1454,0.3,2015-04-22
503363,341,1.02705,2015-03-13
503363,383,1.2838,2015-03-13
503363,415,2.5676,2015-03-13
503364,341,1.02705,2015-03-13
503364,383,1.2838,2015-03-13
503364,415,2.5676,2015-03-13
503365,341,1.05241,2015-04-22
503365,383,1.31551,2015-04-22
503365,415,2.63102,2015-04-22
503366,1573,0.1,2015-03-02
503367,1573,0.1,2015-03-02
503379,341,1.184,2015-05-26
503379,385,0.1776,2015-05-26
503379,428,0.3552,2015-05-26
503380,12,0.4,2015-05-29
503380,1454,0.3,2015-05-29
